,method,n_clusters,flows,iterations,total_cell_len,cell_candidates,run,approx_error
342,random,,1,342,3988,1,0,673788.6629411096
343,random,,1,343,3994,1,0,665229.4905610951
344,random,,1,344,4001,1,0,613098.5715488155
345,random,,1,345,4018,1,0,607089.3119026389
346,random,,1,346,4026,1,0,600198.387542576
347,random,,1,347,4046,1,0,579214.3111837148
348,random,,1,348,4050,1,0,576291.846135617
349,random,,1,349,4062,1,0,576063.17215933
350,random,,1,350,4067,1,0,569626.3386552832
351,random,,1,351,4080,1,0,563689.3348728709
352,random,,1,352,4101,1,0,552892.4811695742
353,random,,1,353,4116,1,0,548778.5226804534
354,random,,1,354,4137,1,0,529381.0784781863
355,random,,1,355,4158,1,0,528278.5106801079
356,random,,1,356,4179,1,0,528159.5574352448
357,random,,1,357,4191,1,0,527804.5956478146
358,random,,1,358,4204,1,0,526408.0984840586
359,random,,1,359,4214,1,0,526379.8181081455
360,random,,1,360,4228,1,0,513682.66527501034
361,random,,1,361,4232,1,0,497316.6683568907
362,random,,1,362,4240,1,0,496979.02334052126
363,random,,1,363,4248,1,0,493428.1429081757
364,random,,1,364,4260,1,0,469572.53216597176
365,random,,1,365,4272,1,0,469523.4961978593
366,random,,1,366,4276,1,0,458642.1601424138
367,random,,1,367,4280,1,0,458048.0091487895
368,random,,1,368,4296,1,0,445307.1342136855
369,random,,1,369,4308,1,0,445176.3614926295
370,random,,1,370,4328,1,0,442803.6978373881
371,random,,1,371,4343,1,0,442716.62094902754
372,random,,1,372,4347,1,0,432842.0711251161
373,random,,1,373,4359,1,0,424469.5019841214
374,random,,1,374,4368,1,0,386974.4920359455
375,random,,1,375,4382,1,0,384118.30273254495
376,random,,1,376,4387,1,0,373660.1786027716
377,random,,1,377,4395,1,0,366280.5199886705
378,random,,1,378,4406,1,0,366046.2043914783
379,random,,1,379,4409,1,0,363514.2354067543
380,random,,1,380,4413,1,0,360444.6117079525
381,random,,1,381,4429,1,0,319062.4200009807
382,random,,1,382,4437,1,0,280633.3901209072
383,random,,1,383,4447,1,0,259244.06869862435
384,random,,1,384,4461,1,0,250190.83800379676
385,random,,1,385,4471,1,0,232152.69444927244
386,random,,1,386,4490,1,0,224015.52069783077
387,random,,1,387,4493,1,0,203151.74608828602
388,random,,1,388,4504,1,0,203069.5749729256
389,random,,1,389,4518,1,0,200020.30092354116
390,random,,1,390,4537,1,0,195367.6099581854
391,random,,1,391,4545,1,0,185417.22603171674
392,random,,1,392,4556,1,0,184816.00092732962
393,random,,1,393,4568,1,0,153801.61101256774
394,random,,1,394,4581,1,0,135581.5289682951
395,random,,1,395,4595,1,0,134233.10420858185
396,random,,1,396,4615,1,0,131527.91246936994
397,random,,1,397,4624,1,0,131103.82015281246
398,random,,1,398,4641,1,0,122696.85447531226
399,random,,1,399,4655,1,0,122236.0855640512
400,random,,1,400,4669,1,0,107663.33849553033
401,random,,1,401,4681,1,0,106016.08233901154
402,random,,1,402,4697,1,0,105968.1718970025
403,random,,1,403,4705,1,0,95883.83048226479
404,random,,1,404,4712,1,0,89033.76140066254
405,random,,1,405,4733,1,0,88952.23530569806
406,random,,1,406,4754,1,0,68277.66354803888
407,random,,1,407,4770,1,0,58816.4624585608
408,random,,1,408,4786,1,0,57038.43379673398
409,random,,1,409,4806,1,0,47535.655015371805
410,random,,1,410,4813,1,0,25551.228992297925
411,random,,1,411,4833,1,0,24350.811626804767
412,random,,1,412,4840,1,0,19901.258077582752
413,random,,1,413,4850,1,0,18290.275302564653
